simtime,current_action,reward,load,FM_state,packets_per_frame,QoE,frame_loss,last_mowdg,RTT,lastthreshold,quadraticsum_mowdg
22.9228,0,3.87843,1.35326e+07,3,13,4.07466,0,-7.11112e-06,0.00136506,3.08963e-05,1.25421e-07
23.0228,1,3.87757,1.35326e+07,3,13,4.07376,0,-0.000209111,0.00152587,3.09714e-05,4.61409e-07
23.1228,1,3.86549,1.35326e+07,3,13,4.06104,0,4.48891e-05,0.00150253,3.11706e-05,5.19621e-06
23.2228,1,3.87713,1.35326e+07,3,13,4.0733,0,-0.000172111,0.00184494,3.1281e-05,6.33197e-07
23.3228,1,3.87615,1.35326e+07,3,13,4.07226,0,-2.21111e-05,0.00164526,3.139e-05,1.01847e-06
23.4228,1,3.86365,1.35326e+07,3,13,4.05911,0,9.38888e-05,0.00213791,3.1596e-05,5.91787e-06
23.5228,1,3.8758,1.35326e+07,3,13,4.0719,0,0.000810888,0.00164781,3.16811e-05,1.15244e-06
23.6228,1,3.87603,1.35326e+07,3,13,4.07214,0,0.000162889,0.00207809,3.18084e-05,1.06394e-06
23.7228,1,3.87137,1.35326e+07,3,13,4.06723,0,-0.00120911,0.00188988,3.20183e-05,2.88827e-06
23.8228,1,3.87663,1.35326e+07,3,13,4.07277,0,-0.000261111,0.00150348,3.21363e-05,8.30106e-07
23.9228,0,3.87468,1.3262e+07,3,13,4.07072,0,-0.000134111,0.00150251,3.22818e-05,1.5907e-06
24.0228,0,3.87649,1.29967e+07,3,13,4.07262,0,-6.71109e-05,0.00172438,3.23583e-05,8.8413e-07
24.1228,0,3.87499,1.27368e+07,3,13,4.07104,0,-6.4111e-05,0.00144305,3.24998e-05,1.47214e-06
24.2228,0,3.87761,1.2482e+07,3,12,4.0738,0,3.88885e-06,0.00142671,3.25543e-05,4.44084e-07
24.3228,0,3.87631,1.22324e+07,3,12,4.07243,0,-2.01111e-05,0.00174931,3.26343e-05,9.54091e-07
24.4228,0,3.87768,1.19878e+07,3,12,4.07387,0,0.000327889,0.00207171,3.26867e-05,4.18099e-07
24.5228,0,3.87755,1.1748e+07,3,12,4.07374,0,-0.000243111,0.00137303,3.27798e-05,5.26504e-07
24.6228,0,3.87769,1.1513e+07,3,12,4.07389,0,3.88887e-06,0.00150733,3.2823e-05,4.13467e-07
24.7228,0,3.87761,1.12828e+07,3,11,4.0738,0,-0.000370111,0.00170013,3.29265e-05,4.45825e-07
24.8228,0,3.87578,1.10571e+07,3,11,4.07187,0,0.000361889,0.00133878,3.30177e-05,1.16327e-06
24.9228,0,3.87474,1.0836e+07,3,11,4.07078,0,0.000577889,0.001699,3.3135e-05,1.56854e-06
25.0228,0,3.87618,1.06193e+07,3,11,4.07229,0,-0.000455111,0.00153288,3.33066e-05,1.00518e-06
25.1228,0,3.86056,1.04069e+07,3,10,4.05585,0,0.000829888,0.00295798,3.35448e-05,7.13471e-06
25.2228,0,3.87364,1.01987e+07,3,10,4.06963,0,0.000179889,0.00190849,3.37132e-05,1.99784e-06
25.3228,1,3.87788,1.01987e+07,3,10,4.07409,0,-7.01111e-05,0.00150477,3.3756e-05,3.38505e-07
25.4228,1,3.87611,1.01987e+07,3,10,4.07222,0,0.000158889,0.00147751,3.38541e-05,1.03148e-06
25.5228,1,3.87711,1.01987e+07,3,10,4.07328,0,1.28889e-05,0.00240405,3.3945e-05,6.39854e-07
25.6228,1,3.87832,1.01987e+07,3,10,4.07454,0,-9.61111e-05,0.00160335,3.39744e-05,1.69482e-07
25.7228,1,3.87728,1.01987e+07,3,10,4.07346,0,-0.000155111,0.00152291,3.40629e-05,5.736e-07
25.8228,1,3.87701,1.01987e+07,3,10,4.07317,0,0.000319889,0.001877,3.41526e-05,6.8096e-07
25.9228,0,3.87109,9.99477e+06,2,10,4.06957,0,-0.000480111,0.00202976,3.43512e-05,2.01723e-06
26.0228,0,3.87366,9.79487e+06,2,10,4.07228,0,6.18887e-05,0.00184992,3.44383e-05,1.01164e-06
26.1228,0,3.87173,9.59897e+06,2,10,4.07025,0,0.000319889,0.00174168,3.4605e-05,1.76657e-06
26.2228,0,3.87476,9.40699e+06,2,10,4.07343,0,0.000114889,0.00182595,3.46949e-05,5.81669e-07
26.3228,0,3.87304,9.21885e+06,2,9,4.07162,0,0.000205889,0.00149512,3.48026e-05,1.2541e-06
26.4228,0,3.87345,9.03448e+06,2,9,4.07205,0,0.000369889,0.00129562,3.49466e-05,1.09623e-06
26.5228,1,3.87426,9.03448e+06,2,9,4.0729,0,-0.000390111,0.00132163,3.50628e-05,7.78886e-07
26.6228,1,3.87074,9.03448e+06,2,9,4.0692,0,-0.000787111,0.00139734,3.52341e-05,2.15711e-06
26.7228,1,3.87305,9.03448e+06,2,9,4.07163,0,0.000408889,0.00154614,3.53324e-05,1.25271e-06
26.8228,1,3.87246,9.03448e+06,2,9,4.07101,0,-0.000592111,0.00264914,3.54666e-05,1.48239e-06
26.9228,1,3.87242,9.03448e+06,2,9,4.07096,0,0.000566889,0.00169772,3.55775e-05,1.49964e-06
27.0228,1,3.87327,9.03448e+06,2,9,4.07186,0,0.000353889,0.00146599,3.57557e-05,1.16575e-06
27.1228,1,3.86557,9.03448e+06,2,9,4.06376,0,-0.000374111,0.00148566,3.60166e-05,4.18308e-06
27.2228,1,3.86705,9.03448e+06,2,9,4.06532,0,-0.00145711,0.00153647,3.62004e-05,3.60234e-06
27.3228,1,3.87269,9.03448e+06,2,9,4.07125,0,0.000230888,0.0012167,3.63219e-05,1.39274e-06
27.4228,1,3.87507,9.03448e+06,2,9,4.07375,0,-4.3111e-05,0.00130844,3.63883e-05,4.62892e-07
27.5228,1,3.87303,9.03448e+06,2,9,4.07161,0,-0.000534111,0.00172864,3.65451e-05,1.26083e-06
27.6228,1,3.87359,9.03448e+06,2,9,4.0722,0,0.000373889,0.00129312,3.66553e-05,1.04185e-06
27.7228,0,3.87186,8.85379e+06,2,9,4.07038,0,-0.00070511,0.00145461,3.6762e-05,1.71671e-06
27.8228,0,3.87404,8.67671e+06,2,9,4.07267,0,2.78888e-05,0.00123518,3.68633e-05,8.65785e-07
27.9228,1,3.87497,8.67671e+06,2,9,4.07366,0,0.000235889,0.00159814,3.69289e-05,4.98541e-07
28.0228,1,3.8704,8.67671e+06,2,9,4.06885,0,0.000255889,0.00223279,3.7143e-05,2.28811e-06
28.1228,1,3.87354,8.67671e+06,2,9,4.07215,0,0.000427889,0.00188284,3.72205e-05,1.06043e-06
28.2228,1,3.87032,8.67671e+06,2,9,4.06876,0,-0.000598111,0.00211954,3.74474e-05,2.31995e-06
28.3228,1,3.87454,8.67671e+06,2,9,4.0732,0,-0.000399111,0.00135245,3.75587e-05,6.69316e-07
28.4228,1,3.86849,8.67671e+06,2,9,4.06683,0,0.00143689,0.00247975,3.76519e-05,3.03888e-06
28.5228,1,3.86859,8.67671e+06,2,9,4.06694,0,-6.3111e-05,0.00136213,3.78897e-05,2.99683e-06
28.6228,1,3.87269,8.67671e+06,2,9,4.07125,0,-1.01111e-05,0.000999559,3.8019e-05,1.39339e-06
28.7228,1,3.87151,8.67671e+06,2,9,4.07001,0,-0.00077011,0.00148813,3.81659e-05,1.85482e-06
28.8228,1,3.87229,8.67671e+06,2,9,4.07083,0,0.000914888,0.00197151,3.827e-05,1.55038e-06
28.9228,1,3.85657,8.67671e+06,2,9,4.05428,0,-0.00015211,0.00187849,3.85317e-05,7.72114e-06
29.0228,1,3.87226,8.67671e+06,2,9,4.0708,0,-0.00055811,0.00134688,3.87292e-05,1.87331e-06
29.1228,1,3.87435,8.67671e+06,2,9,4.073,0,-0.000428111,0.00166945,3.88386e-05,7.41241e-07
29.2228,1,3.87473,8.67671e+06,2,9,4.0734,0,-1.51111e-05,0.00153479,3.88863e-05,5.9331e-07
29.3228,1,3.87319,8.67671e+06,2,9,4.07177,0,7.08886e-05,0.00138854,3.90189e-05,1.19857e-06
29.4228,1,3.87579,8.67671e+06,2,9,4.07451,0,-0.000244111,0.00160529,3.90622e-05,1.81462e-07
29.5228,1,3.86957,8.67671e+06,2,9,4.06797,0,0.00141889,0.00189699,3.91759e-05,2.61409e-06
29.6228,1,3.87233,8.67671e+06,2,9,4.07088,0,-0.000157111,0.00167161,3.93609e-05,1.53231e-06
29.7228,1,3.83908,8.67671e+06,2,9,4.03587,0,0.000440882,0.0021779,3.97103e-05,1.46255e-05
29.8228,1,3.87323,8.67671e+06,2,9,4.07182,0,-2.21114e-05,0.00173509,3.98448e-05,1.18207e-06
29.9228,1,3.87255,8.67671e+06,2,9,4.07111,0,0.000109889,0.00121127,4.00072e-05,1.44735e-06
30.0228,1,3.85732,8.67671e+06,2,9,4.05507,0,-0.000450109,0.00159128,4.02945e-05,7.42519e-06
30.1228,1,3.87141,8.67671e+06,2,9,4.06991,0,-0.00035511,0.00142687,4.0448e-05,1.89294e-06
30.2228,1,3.87187,8.67671e+06,2,9,4.07039,0,-5.61106e-05,0.00137675,4.05637e-05,1.71331e-06
30.3228,1,3.87471,8.67671e+06,2,9,4.07338,0,1.18889e-05,0.00159942,4.06229e-05,6.01894e-07
30.4228,1,3.87482,8.67671e+06,2,9,4.07349,0,-1.31109e-05,0.00123889,4.06878e-05,5.59609e-07
30.5228,1,3.87438,8.67671e+06,2,9,4.07304,0,-0.000448111,0.00147916,4.07786e-05,7.29892e-07
30.6228,1,3.8722,8.67671e+06,2,9,4.07074,0,-0.000811111,0.00124205,4.09121e-05,1.58298e-06
30.7228,1,3.87592,8.67671e+06,2,9,4.07465,0,-9.11109e-06,0.00188311,4.09088e-05,1.30807e-07
30.8228,1,3.86248,8.67671e+06,2,9,4.0605,0,0.000554887,0.001463,4.11593e-05,5.39652e-06
30.9228,1,3.87026,8.67671e+06,2,9,4.06869,0,-0.000492111,0.00146197,4.13792e-05,2.34502e-06
31.0228,1,3.87428,8.67671e+06,2,9,4.07293,0,9.88852e-06,0.00142729,4.14659e-05,7.70548e-07
31.1228,1,3.8633,8.67671e+06,2,9,4.06137,0,-0.000450112,0.00165562,4.1772e-05,5.07336e-06
31.2228,1,3.87446,8.67671e+06,2,9,4.07312,0,-0.000505111,0.00122282,4.18509e-05,6.99759e-07
31.3228,1,3.8657,8.67671e+06,2,9,4.0639,0,-0.000310111,0.00135877,4.20261e-05,4.1304e-06
31.4228,1,3.87171,8.67671e+06,2,9,4.07022,0,0.000104889,0.00233799,4.21536e-05,1.77741e-06
31.5228,1,3.86889,8.67671e+06,2,9,4.06725,0,0.000213889,0.00158561,4.23503e-05,2.88182e-06
31.6228,1,3.87455,8.67671e+06,2,9,4.07321,0,9.18888e-05,0.00166467,4.24354e-05,6.64759e-07
31.7228,1,3.87348,8.67671e+06,2,9,4.07209,0,-3.61109e-05,0.00166023,4.25494e-05,1.0815e-06
31.8228,1,3.87438,8.67671e+06,2,9,4.07303,0,-0.000362111,0.00134355,4.26698e-05,7.32296e-07
31.9228,1,3.87203,8.67671e+06,2,9,4.07056,0,-0.000480111,0.00205408,4.28334e-05,1.65036e-06
32.0228,0,3.87496,8.50318e+06,2,9,4.07364,0,-0.000101111,0.00150601,4.2899e-05,5.04788e-07
32.1228,0,3.871,8.33311e+06,2,8,4.06948,0,-0.00075511,0.00172172,4.30538e-05,2.05234e-06
32.2228,1,3.8732,8.33311e+06,2,8,4.07179,0,-1.81112e-05,0.00195849,4.31489e-05,1.19325e-06
32.3228,1,3.87567,8.33311e+06,2,8,4.07439,0,-0.000120111,0.00130519,4.31895e-05,2.28347e-07
32.4228,1,3.87321,8.33311e+06,2,8,4.07181,0,-0.000494111,0.00178097,4.32887e-05,1.18707e-06
32.5228,1,3.87496,8.33311e+06,2,8,4.07364,0,-0.000272111,0.0017448,4.33628e-05,5.04562e-07
32.6228,1,3.87421,8.33311e+06,2,8,4.07285,0,-0.000397111,0.00140033,4.34735e-05,7.99013e-07
32.7228,1,3.86831,8.33311e+06,2,8,4.06664,0,8.88699e-07,0.00121716,4.36281e-05,3.10834e-06
32.8228,0,3.87158,8.16645e+06,2,8,4.07009,0,0.000309889,0.00210567,4.37676e-05,1.82676e-06
32.9228,0,3.87489,8.00312e+06,2,8,4.07357,0,-0.000234111,0.00119326,4.38435e-05,5.29846e-07
33.0228,0,3.86764,7.84306e+06,2,8,4.06593,0,0.000960888,0.00184242,4.40131e-05,3.3728e-06
33.1228,0,3.87196,7.6862e+06,2,8,4.07049,0,6.18887e-05,0.00129833,4.41836e-05,1.6773e-06
33.2228,0,3.87564,7.53247e+06,2,8,4.07436,0,-0.000367111,0.0017386,4.42239e-05,2.38446e-07
33.3228,0,3.87419,7.38183e+06,2,8,4.07283,0,0.000341889,0.00135991,4.43124e-05,8.04788e-07
33.4228,0,3.87257,7.23419e+06,2,7,4.07112,0,-0.000836111,0.00170853,4.44718e-05,1.44001e-06
33.5228,0,3.87307,7.08951e+06,2,7,4.07166,0,-0.000348111,0.00133787,4.46021e-05,1.24198e-06
33.6228,1,3.87482,7.08951e+06,2,7,4.0735,0,-3.7111e-05,0.00128474,4.46287e-05,5.58835e-07
33.7228,1,3.87042,7.08951e+06,2,7,4.06887,0,1.88868e-06,0.00144743,4.47963e-05,2.28025e-06
33.8228,1,3.86338,7.08951e+06,2,7,4.06145,0,-0.000150111,0.00147037,4.50119e-05,5.04219e-06
33.9228,1,3.87427,7.08951e+06,2,7,4.07291,0,-0.000217111,0.0013404,4.51141e-05,7.74834e-07
34.0228,1,3.87442,7.08951e+06,2,7,4.07307,0,-0.000213111,0.00131311,4.51998e-05,7.16247e-07
34.1228,1,3.8739,7.08951e+06,2,7,4.07253,0,0.000423889,0.00125978,4.53022e-05,9.17803e-07
34.2228,1,3.87384,7.08951e+06,2,7,4.07247,0,-4.8111e-05,0.00161703,4.53978e-05,9.41063e-07
34.3228,1,3.86978,7.08951e+06,2,7,4.06819,0,6.28884e-05,0.00140166,4.55963e-05,2.53088e-06
34.4228,1,3.87568,7.08951e+06,2,7,4.0744,0,0.000115889,0.00162851,4.56182e-05,2.241e-07
34.5228,1,3.86791,7.08951e+06,2,7,4.06622,0,0.000633888,0.00218733,4.57601e-05,3.26564e-06
34.6228,1,3.86982,7.08951e+06,2,7,4.06823,0,-0.000144112,0.00158365,4.59733e-05,2.51609e-06
34.7228,1,3.87022,7.08951e+06,2,7,4.06865,0,0.000245889,0.00164153,4.61274e-05,2.36131e-06
34.8228,1,3.87169,7.08951e+06,2,7,4.0702,0,-0.00056211,0.00168879,4.63113e-05,1.78472e-06
34.9228,0,3.87225,6.94771e+06,2,7,4.07079,0,0.000100889,0.00180454,4.64713e-05,1.56284e-06
35.0228,0,3.87274,6.80876e+06,2,7,4.0713,0,0.000154889,0.00159795,4.65778e-05,1.37314e-06
35.1228,0,3.86919,6.67259e+06,2,7,4.06756,0,-0.000317111,0.00110864,4.67966e-05,2.76519e-06
35.2228,0,3.87095,6.53913e+06,2,7,4.06942,0,0.000369888,0.00144032,4.69365e-05,2.2096e-06
35.3228,0,3.87371,6.40835e+06,2,7,4.07233,0,0.000746889,0.00195648,4.70013e-05,9.93407e-07
35.4228,0,3.87261,6.28018e+06,2,7,4.07117,0,0.000368889,0.00225641,4.71723e-05,1.4235e-06
35.5228,1,3.87423,6.28018e+06,2,7,4.07287,0,0.000416889,0.00190236,4.72666e-05,7.90156e-07
35.6228,1,3.87311,6.28018e+06,2,7,4.0717,0,-0.000276111,0.00139851,4.74033e-05,1.22763e-06
35.7228,1,3.87131,6.28018e+06,2,7,4.0698,0,-0.000108111,0.00214141,4.75661e-05,1.93448e-06
35.8228,0,3.86902,6.15458e+06,2,6,4.06739,0,0.000513889,0.00127873,4.77266e-05,2.83055e-06
35.9228,1,3.87353,6.15458e+06,2,6,4.07213,0,4.08888e-05,0.00151879,4.78602e-05,1.06555e-06
36.0228,1,3.87501,6.15458e+06,2,6,4.0737,0,0.000347889,0.00139057,4.79335e-05,4.84023e-07
36.1228,1,3.86498,6.15458e+06,2,6,4.06314,0,-0.00118811,0.00183256,4.81425e-05,4.41494e-06
36.2228,0,3.87043,6.03149e+06,2,6,4.06887,0,-0.000185112,0.00161824,4.82926e-05,2.27795e-06
36.3228,0,3.87267,5.91086e+06,2,6,4.07123,0,-0.000172111,0.00118482,4.84378e-05,1.40021e-06
36.4228,0,3.8713,5.79264e+06,2,6,4.06979,0,-2.81113e-05,0.00119236,4.85753e-05,1.93809e-06
36.5228,1,3.87376,5.79264e+06,2,6,4.07238,0,1.98889e-05,0.00170592,4.86517e-05,9.72832e-07
36.6228,0,3.87538,5.67679e+06,2,6,4.07408,0,0.000108889,0.00128649,4.87043e-05,3.41262e-07
36.7228,0,3.87218,5.56325e+06,2,6,4.07071,0,4.88864e-06,0.00111422,4.88489e-05,1.59279e-06
36.8228,0,3.87174,5.45199e+06,2,6,4.07026,0,0.000349889,0.00153301,4.89531e-05,1.76303e-06
36.9228,0,3.87309,5.34295e+06,2,6,4.07167,0,-0.000615111,0.00115487,4.90914e-05,1.23712e-06
37.0228,0,3.87423,5.23609e+06,2,6,4.07287,0,0.000488889,0.00167205,4.91507e-05,7.90598e-07
37.1228,1,3.87186,5.23609e+06,2,6,4.07038,0,-0.000155111,0.00134169,4.92643e-05,1.71565e-06
37.2228,1,3.87469,5.23609e+06,2,6,4.07336,0,-8.11109e-06,0.00164209,4.93424e-05,6.1042e-07
37.3228,1,3.87621,5.23609e+06,2,6,4.07496,0,0.000111889,0.00149474,4.93147e-05,1.60881e-08
37.4228,0,3.87472,5.13137e+06,2,5,4.07339,0,-0.000105111,0.00152886,4.93833e-05,5.96648e-07
37.5228,0,3.87555,5.02874e+06,2,5,4.07426,0,-2.81111e-05,0.0010668,4.9432e-05,2.73645e-07
37.6228,0,-1,4.92817e+06,1,5,4.07167,0,0.000337889,0.00145734,4.9549e-05,1.23844e-06
37.7228,0,-1,4.8296e+06,1,5,4.07272,0,-0.000431111,0.00132054,4.96548e-05,1.03346e-06
37.8228,2,4.64355e-310,4.92619e+06,1,5,4.06992,0,-5.71113e-05,0.00116485,4.98272e-05,1.88974e-06
37.9228,0,-1,4.82767e+06,1,5,4.06873,0,0.000436888,0.00174409,4.99983e-05,2.33005e-06
38.0228,2,4.64355e-310,4.92422e+06,1,5,4.06811,0,-0.00058211,0.00121058,5.0215e-05,2.56196e-06
38.1228,2,3.87226,5.02271e+06,2,5,4.0708,0,-0.000116111,0.00165277,5.03132e-05,1.56005e-06
38.2228,2,3.85806,5.12316e+06,2,5,4.05585,0,-0.00178211,0.00143044,5.05562e-05,7.13439e-06
38.3228,2,3.8671,5.22563e+06,2,6,4.06537,0,-1.11523e-07,0.00108548,5.07857e-05,3.58302e-06
38.4228,2,3.87212,5.33014e+06,2,6,4.07065,0,-1.91108e-05,0.00140586,5.08649e-05,1.61484e-06
38.5228,1,3.86839,5.33014e+06,2,6,4.06672,0,-0.000897109,0.0016112,5.10589e-05,3.07821e-06
38.6228,0,3.87464,5.22354e+06,2,6,4.07331,0,-0.000398111,0.00155024,5.11616e-05,6.29077e-07
38.7228,0,3.87501,5.11906e+06,2,5,4.0737,0,0.000294889,0.0012456,5.11965e-05,4.83868e-07
38.8228,0,3.86436,5.01668e+06,2,5,4.06248,0,3.48896e-05,0.00159589,5.14188e-05,4.65787e-06
38.9228,0,-1,4.91635e+06,1,5,4.07239,0,-0.000317111,0.0015393,5.15798e-05,9.68587e-07
39.0228,2,3.8751,5.01468e+06,2,5,4.07379,0,-0.000175111,0.00103719,5.16424e-05,4.50879e-07
39.1228,2,3.87189,5.11497e+06,2,5,4.07041,0,0.000578888,0.00181237,5.17659e-05,1.70595e-06
39.2228,2,3.87307,5.21727e+06,2,5,4.07165,0,-0.000537111,0.00152811,5.19005e-05,1.24447e-06
39.3228,2,3.87263,5.32161e+06,2,6,4.07119,0,-0.000421111,0.0011586,5.20102e-05,1.41603e-06
39.4228,2,3.87085,5.42805e+06,2,6,4.06932,0,-0.000289111,0.00170364,5.21652e-05,2.11206e-06
39.5228,2,3.87225,5.53661e+06,2,6,4.07078,0,0.000432888,0.00157495,5.23047e-05,1.56657e-06
39.6228,2,3.84998,5.64734e+06,2,6,4.04735,0,0.000368885,0.00163094,5.2594e-05,1.03148e-05
39.7228,0,3.86739,5.53439e+06,2,6,4.06568,0,0.000455887,0.0017403,5.28067e-05,3.46735e-06
39.8228,0,3.87369,5.42371e+06,2,6,4.0723,0,8.48885e-05,0.00162039,5.28891e-05,1.0025e-06
39.9228,0,3.87425,5.31523e+06,2,6,4.0729,0,2.78892e-05,0.00166008,5.29519e-05,7.80483e-07
40.0228,0,3.87269,5.20893e+06,2,5,4.07125,0,0.000336888,0.00139069,5.307e-05,1.39254e-06
40.1228,0,3.87063,5.10475e+06,2,5,4.06908,0,0.000152889,0.00157098,5.32505e-05,2.19896e-06
40.2228,0,3.86872,5.00265e+06,2,5,4.06707,0,0.000677888,0.00152189,5.34735e-05,2.94723e-06
40.3228,0,-1,4.9026e+06,1,5,4.07255,0,0.000418889,0.00114285,5.35622e-05,1.08591e-06
40.4228,2,3.87194,5.00065e+06,2,5,4.07046,0,-0.000422111,0.00173415,5.37411e-05,1.68795e-06
40.5228,2,3.87459,5.10067e+06,2,5,4.07325,0,-8.91111e-05,0.00123272,5.38213e-05,6.48301e-07
40.6228,1,3.8566,5.10067e+06,2,5,4.05431,0,-0.000384111,0.00116546,5.41325e-05,7.70937e-06
40.7228,1,3.87543,5.10067e+06,2,5,4.07414,0,-2.01112e-05,0.0013636,5.4173e-05,3.20337e-07
40.8228,1,3.87458,5.10067e+06,2,5,4.07325,0,-0.000370111,0.00106948,5.42357e-05,7.88674e-07
40.9228,1,3.87113,5.10067e+06,2,5,4.06961,0,-0.000433111,0.00125668,5.43775e-05,2.00464e-06
41.0228,0,-1,4.99865e+06,1,5,4.07225,0,4.28887e-05,0.00109627,5.44652e-05,1.02062e-06
41.1228,2,3.87055,5.09863e+06,2,5,4.069,0,4.08884e-05,0.0010365,5.46422e-05,2.23042e-06
41.2228,2,3.87339,5.2006e+06,2,5,4.07199,0,1.38887e-05,0.00151867,5.47192e-05,1.11982e-06
41.3228,2,3.87491,5.30461e+06,2,6,4.07359,0,0.000115889,0.00125841,5.47966e-05,5.23211e-07
41.4228,2,3.86993,5.4107e+06,2,6,4.06834,0,-0.000254111,0.00101731,5.49481e-05,2.47525e-06
41.5228,2,3.87326,5.51892e+06,2,6,4.07185,0,0.000413889,0.00144756,5.50443e-05,1.17091e-06
41.6228,2,3.87276,5.62929e+06,2,6,4.07133,0,-1.11211e-07,0.00124155,5.51765e-05,1.36485e-06
41.7228,2,3.87336,5.74188e+06,2,6,4.07196,0,0.000860889,0.00216993,5.52337e-05,1.13095e-06
41.8228,2,3.87512,5.85672e+06,2,6,4.07381,0,-0.000101111,0.00119787,5.53146e-05,4.42257e-07
41.9228,2,3.87266,5.97385e+06,2,6,4.07122,0,-0.000332111,0.00119623,5.54315e-05,1.40327e-06
42.0228,2,3.87378,6.09333e+06,2,6,4.0724,0,-0.000352111,0.00134252,5.55578e-05,9.67789e-07
42.1228,1,3.85626,6.09333e+06,2,6,4.05396,0,-0.00153111,0.00160907,5.58641e-05,7.84239e-06
42.2228,1,3.87486,6.09333e+06,2,6,4.07354,0,5.88849e-06,0.00143122,5.59187e-05,5.43239e-07
42.3228,1,3.87362,6.09333e+06,2,6,4.07223,0,0.000561889,0.00160681,5.60102e-05,1.02825e-06
42.4228,1,3.87467,6.09333e+06,2,6,4.07333,0,0.000206889,0.00116976,5.61038e-05,6.18676e-07
42.5228,1,3.87467,6.09333e+06,2,6,4.07334,0,0.000366889,0.00148793,5.61679e-05,6.16236e-07
42.6228,0,3.87201,5.97146e+06,2,6,4.07054,0,-0.000183111,0.00121942,5.63048e-05,1.6571e-06
42.7228,0,3.87128,5.85203e+06,2,6,4.06977,0,-0.000874111,0.00174884,5.64712e-05,1.94531e-06
42.8228,2,3.863,5.96907e+06,2,6,4.06106,0,1.58888e-05,0.00106725,5.66228e-05,5.19035e-06
42.9228,2,3.87248,6.08846e+06,2,6,4.07103,0,0.000133889,0.00160115,5.6721e-05,1.47478e-06
43.0228,2,3.87483,6.21022e+06,2,6,4.0735,0,-0.000552111,0.00184518,5.68e-05,5.56537e-07
43.1228,2,3.8726,6.33443e+06,2,7,4.07116,0,-0.000498111,0.00132223,5.69483e-05,1.67433e-06
43.2228,2,3.87246,6.46112e+06,2,7,4.07101,0,-8.11108e-05,0.00158442,5.70465e-05,1.48306e-06
43.3228,2,3.87463,6.59034e+06,2,7,4.0733,0,4.68888e-05,0.00168844,5.7112e-05,6.32438e-07
43.4228,2,3.87246,6.72215e+06,2,7,4.07101,0,-0.000674111,0.00154803,5.72623e-05,1.48335e-06
43.5228,2,3.87549,6.85659e+06,2,7,4.0742,0,1.8889e-06,0.00134927,5.73094e-05,2.95639e-07
43.6228,2,3.872,6.99372e+06,2,7,4.07053,0,-0.000168111,0.00162071,5.74245e-05,1.66159e-06
43.7228,2,3.87373,7.1336e+06,2,7,4.07235,0,-2.51113e-05,0.00145447,5.75072e-05,9.84246e-07
43.8228,2,3.874,7.27627e+06,2,7,4.07263,0,0.000236889,0.00161669,5.76368e-05,8.78864e-07
43.9228,0,3.86543,7.13074e+06,2,7,4.06361,0,0.000328889,0.00128914,5.78536e-05,4.23854e-06
44.0228,2,3.8684,7.27336e+06,2,7,4.06674,0,0.000222889,0.00158454,5.80261e-05,3.07195e-06
44.1228,2,3.86436,7.41882e+06,2,8,4.06248,0,-0.00150311,0.00175062,5.82446e-05,4.65746e-06
44.2228,2,3.86808,7.5672e+06,2,8,4.0664,0,-0.00058111,0.00140349,5.84749e-05,3.19846e-06
44.3228,2,3.86885,7.71854e+06,2,8,4.06721,0,-2.61116e-05,0.00168113,5.86301e-05,2.89554e-06
44.4228,2,3.874,7.87292e+06,2,8,4.07264,0,-6.3111e-05,0.00180003,5.87065e-05,8.7805e-07
44.5228,2,3.86927,8.03037e+06,2,8,4.06766,0,-0.00036911,0.00116053,5.88739e-05,2.73047e-06
44.6228,2,3.87472,8.19098e+06,2,8,4.07339,0,3.38887e-05,0.0018236,5.89345e-05,5.99196e-07
44.7228,2,3.87448,8.3548e+06,2,9,4.07314,0,-1.71111e-05,0.00176556,5.89964e-05,6.90602e-07
44.8228,2,3.87296,8.5219e+06,2,9,4.07153,0,-0.000284111,0.00222398,5.91487e-05,1.28798e-06
44.9228,2,3.8748,8.69234e+06,2,9,4.07348,0,-8.21109e-05,0.00241541,5.91886e-05,5.65518e-07
45.0228,2,3.86546,8.86618e+06,2,9,4.06364,0,-0.00082911,0.00175413,5.94666e-05,4.22649e-06
45.1228,2,3.87467,9.04351e+06,2,9,4.07334,0,-2.11096e-06,0.00140107,5.95404e-05,6.16873e-07
45.2228,0,3.87422,8.86264e+06,2,9,4.07286,0,-0.000368111,0.00200102,5.96172e-05,7.93966e-07
45.3228,2,3.87279,9.03989e+06,2,9,4.07135,0,-0.000173111,0.00139976,5.97089e-05,1.35465e-06
45.4228,2,3.87348,9.22069e+06,2,9,4.07208,0,3.7889e-05,0.0012989,5.98061e-05,1.08427e-06
45.5228,2,3.87297,9.4051e+06,2,10,4.07155,0,0.000122889,0.00183086,5.98974e-05,1.28167e-06
45.6228,2,3.87489,9.5932e+06,2,10,4.07357,0,-0.000125111,0.00143722,5.99518e-05,5.31322e-07
45.7228,2,3.87441,9.78507e+06,2,10,4.07306,0,-0.000121111,0.0016863,6.00266e-05,7.1889e-07
45.8228,2,3.87062,9.98077e+06,2,10,4.06907,0,-0.000324111,0.00147117,6.01841e-05,2.20359e-06
45.9228,1,3.87475,9.98077e+06,2,10,4.07342,0,0.000660889,0.00188452,6.01922e-05,5.86229e-07
46.0228,2,3.87513,1.01804e+07,3,10,4.07119,0,0.000537889,0.0016924,6.03449e-05,1.4159e-06
