simtime,current_action,reward,load,FM_state,packets_per_frame,QoE,frame_loss,last_mowdg,RTT,lastthreshold,quadraticsum_mowdg
2.82284,1,0.949999,3.84511e+08,0,369,0.999999,0,-0.000294111,0.00420082,1.21673e-05,8.70487e-07
2.92284,1,0.949996,3.84511e+08,0,369,0.999996,0,-0.000893109,0.00516671,1.24885e-05,6.05486e-06
3.02284,1,0.949998,3.84511e+08,0,369,0.999998,0,-0.000106111,0.00460375,1.27021e-05,3.4473e-06
3.12284,1,0.949997,3.84511e+08,0,369,0.999997,0,-0.00121211,0.00467831,1.29733e-05,4.67112e-06
3.22284,1,0.949997,3.84511e+08,0,369,0.999997,0,0.00105289,0.00477233,1.32195e-05,4.78864e-06
3.32284,1,0.949997,3.84511e+08,0,369,0.999997,0,-0.00118611,0.00480962,1.3561e-05,4.15699e-06
3.42284,1,0.949999,3.84511e+08,0,369,0.999998,0,-0.000318111,0.00459608,1.37269e-05,2.38023e-06
3.52284,1,0.95,3.84511e+08,0,369,1,0,-7.6111e-05,0.00544767,1.38088e-05,2.73367e-07
3.62284,1,0.949998,3.84511e+08,0,369,0.999998,0,0.000940888,0.00532079,1.39631e-05,2.98213e-06
3.72284,0,0.949996,3.76821e+08,0,361,0.999996,0,-0.000527109,0.00517137,1.43358e-05,6.46255e-06
3.82284,1,0.949999,3.76821e+08,0,361,0.999999,0,0.000449888,0.00595669,1.44614e-05,1.72951e-06
3.92284,1,0.949997,3.76821e+08,0,361,0.999997,0,0.000462888,0.00533389,1.47554e-05,3.99719e-06
4.02284,1,0.949999,3.76821e+08,0,361,0.999999,0,0.000949888,0.00554235,1.4887e-05,1.68857e-06
4.12284,1,0.949998,3.76821e+08,0,361,0.999998,0,0.000899888,0.00497516,1.51218e-05,2.9524e-06
4.22284,1,0.949995,3.76821e+08,0,361,0.999994,0,-0.00038011,0.00510001,1.55326e-05,8.37055e-06
4.32284,1,0.949999,3.76821e+08,0,361,0.999999,0,0.000261888,0.00473444,1.57067e-05,1.81065e-06
4.42284,1,0.95,3.76821e+08,0,361,1,0,0.000457888,0.0044676,1.58112e-05,5.94884e-07
4.52284,1,0.943839,3.76821e+08,0,361,0.993515,0.00246305,0.00155289,0.00663965,1.60161e-05,5.38038e-06
4.62284,1,0.949995,3.76821e+08,0,361,0.999995,0,-0.000636108,0.00545151,1.63117e-05,7.25291e-06
4.72284,1,0.949993,3.76821e+08,0,361,0.999993,0,-0.00174511,0.00462141,1.67662e-05,1.11202e-05
4.82284,1,0.949999,3.76821e+08,0,361,0.999999,0,0.000725887,0.00465604,1.68885e-05,1.38914e-06
4.92284,1,0.949999,3.76821e+08,0,361,0.999999,0,-0.00049611,0.00432547,1.70685e-05,1.22319e-06
5.02284,1,0.949999,3.76821e+08,0,361,0.999999,0,9.18884e-05,0.00412652,1.71899e-05,1.48842e-06
5.12284,0,0.949998,3.69285e+08,0,354,0.999998,0,-4.51112e-05,0.00491717,1.7413e-05,3.76033e-06
5.22284,0,0.949999,3.61899e+08,0,347,0.999999,0,0.000468888,0.00469444,1.75165e-05,1.32657e-06
5.32284,1,0.949996,3.61899e+08,0,347,0.999996,0,-0.00092111,0.00535249,1.78642e-05,6.47309e-06
5.42284,1,0.949999,3.61899e+08,0,347,0.999999,0,0.000261889,0.00485642,1.79784e-05,8.27643e-07
5.52284,1,0.949997,3.61899e+08,0,347,0.999997,0,-0.00025811,0.00456935,1.82695e-05,4.75666e-06
5.62284,1,0.949999,3.61899e+08,0,347,0.999999,0,-0.00051111,0.00549363,1.84283e-05,2.01475e-06
5.72284,1,0.949999,3.61899e+08,0,347,0.999999,0,0.000215888,0.00468633,1.85568e-05,9.66889e-07
5.82284,1,0.949999,3.61899e+08,0,347,0.999999,0,-0.000217111,0.00507922,1.87194e-05,1.85426e-06
5.92284,1,0.949998,3.61899e+08,0,347,0.999998,0,0.000303888,0.00471657,1.89544e-05,3.54905e-06
6.02284,1,0.949999,3.61899e+08,0,347,0.999999,0,-0.000109111,0.0052202,1.90722e-05,1.36565e-06
6.12284,1,0.949994,3.61899e+08,0,347,0.999994,0,-0.000154112,0.00477061,1.94158e-05,9.68967e-06
6.22284,0,0.949999,3.54661e+08,0,340,0.999999,0,0.000173889,0.00447675,1.95552e-05,1.61907e-06
6.32284,0,0.949999,3.47568e+08,0,333,0.999999,0,1.38888e-05,0.00497925,1.96729e-05,9.42653e-07
6.42284,0,0.949999,3.40616e+08,0,327,0.999999,0,-1.91109e-05,0.00467133,1.98348e-05,1.97255e-06
6.52284,0,0.95,3.33804e+08,0,320,1,0,0.000418889,0.00463849,1.99261e-05,5.9676e-07
6.62284,0,0.949998,3.27128e+08,0,314,0.999998,0,-0.000194111,0.00468844,2.01923e-05,3.46835e-06
6.72284,0,0.949999,3.20585e+08,0,308,0.999999,0,-8.71104e-05,0.00504536,2.02936e-05,1.81983e-06
6.82284,0,0.949998,3.14174e+08,0,301,0.999998,0,0.00103689,0.00406504,2.05467e-05,3.11155e-06
6.92284,0,0.949998,3.0789e+08,0,295,0.999998,0,0.000194887,0.00372733,2.08157e-05,3.56966e-06
7.02284,0,0.949999,3.01732e+08,0,290,0.999999,0,-0.000466111,0.00438188,2.09319e-05,1.56628e-06
7.12284,0,0.949998,2.95698e+08,0,284,0.999998,0,0.000228888,0.00442818,2.11569e-05,2.63215e-06
7.22284,0,0.949999,2.89784e+08,0,278,0.999999,0,-3.31108e-05,0.00401659,2.13167e-05,1.87056e-06
7.32284,0,0.949998,2.83988e+08,0,273,0.999998,0,-0.00097211,0.00498915,2.15655e-05,2.8355e-06
7.42284,0,0.949999,2.78308e+08,0,267,0.999999,0,0.000174889,0.00428088,2.16915e-05,1.8638e-06
7.52284,0,0.949999,2.72742e+08,0,262,0.999999,0,-0.000671111,0.00409012,2.1933e-05,2.10586e-06
7.62284,1,0.949997,2.72742e+08,0,262,0.999997,0,0.000450889,0.00437314,2.214e-05,4.08506e-06
7.72284,1,0.95,2.72742e+08,0,262,1,0,0.000226888,0.00371164,2.22671e-05,7.50945e-07
7.82284,0,0.949999,2.67287e+08,0,257,0.999999,0,-0.000425111,0.00369261,2.24136e-05,8.63064e-07
7.92284,0,0.949997,2.61942e+08,0,251,0.999997,0,0.000478888,0.00535921,2.26222e-05,4.32162e-06
8.02284,0,0.949999,2.56703e+08,0,246,0.999999,0,0.000456888,0.00373455,2.27855e-05,1.56285e-06
8.12284,0,0.949998,2.51569e+08,0,241,0.999998,0,-0.00018411,0.00449659,2.29931e-05,3.26938e-06
8.22284,0,0.949999,2.46537e+08,0,237,0.999999,0,0.000377888,0.00429298,2.31786e-05,1.73077e-06
8.32284,0,0.949999,2.41607e+08,0,232,0.999998,0,-0.00077411,0.00388903,2.33868e-05,2.36356e-06
8.42284,0,0.949998,2.36774e+08,0,227,0.999998,0,-0.000545111,0.00385042,2.36054e-05,2.96342e-06
8.52284,0,0.949999,2.32039e+08,0,223,0.999999,0,0.000464889,0.00360008,2.37199e-05,1.12558e-06
8.62284,0,0.949999,2.27398e+08,0,218,0.999999,0,-0.000304111,0.00303332,2.38966e-05,1.38007e-06
8.72284,0,0.949999,2.2285e+08,0,214,0.999999,0,-1.11042e-07,0.00413607,2.39937e-05,1.295e-06
8.82284,0,0.949997,2.18393e+08,0,210,0.999996,0,0.000587887,0.0036537,2.42912e-05,5.35982e-06
8.92284,0,0.949999,2.14025e+08,0,206,0.999999,0,0.000667888,0.00355252,2.44645e-05,1.86956e-06
9.02284,0,0.949999,2.09745e+08,0,201,0.999999,0,-0.00080811,0.00321171,2.46586e-05,1.61402e-06
9.12284,0,0.95,2.0555e+08,0,197,0.999999,0,0.000279889,0.00458085,2.4709e-05,7.76641e-07
9.22284,0,0.949997,2.01439e+08,0,193,0.999997,0,0.000233889,0.00413201,2.49834e-05,5.07745e-06
9.32284,0,0.95,1.9741e+08,0,190,0.999999,0,0.000420889,0.00342612,2.51135e-05,7.77093e-07
9.42284,0,0.949999,1.93462e+08,0,186,0.999999,0,-0.000237111,0.00332495,2.52981e-05,1.73486e-06
9.52284,0,0.949997,1.89593e+08,0,182,0.999997,0,0.00105389,0.00366962,2.54696e-05,5.05859e-06
9.62284,1,0.949999,1.89593e+08,0,182,0.999999,0,0.000890888,0.00403298,2.5604e-05,1.50825e-06
9.72284,1,0.949999,1.89593e+08,0,182,0.999999,0,-5.11108e-05,0.00341307,2.5781e-05,1.40178e-06
9.82284,1,0.949998,1.89593e+08,0,182,0.999998,0,0.000705888,0.00400075,2.59751e-05,3.08002e-06
9.92284,1,0.949998,1.89593e+08,0,182,0.999998,0,-0.00010911,0.00326806,2.62287e-05,3.41413e-06
10.0228,1,0.95,1.89593e+08,0,182,1,0,-7.91108e-05,0.00400948,2.63226e-05,5.9345e-07
10.1228,1,0.949999,1.89593e+08,0,182,0.999999,0,0.000117888,0.00282124,2.65336e-05,1.98255e-06
10.2228,1,0.949997,1.89593e+08,0,182,0.999996,0,-0.000154111,0.00282581,2.68166e-05,5.42012e-06
10.3228,1,0.949999,1.89593e+08,0,182,0.999999,0,0.000439889,0.00464766,2.69067e-05,1.01881e-06
10.4228,0,0.949994,1.85801e+08,0,178,0.999994,0,-0.00018511,0.00404711,2.72542e-05,9.57695e-06
10.5228,0,0.949999,1.82085e+08,0,175,0.999999,0,-0.000334111,0.00337135,2.73963e-05,1.36126e-06
10.6228,0,0.949999,1.78443e+08,0,171,0.999998,0,0.000131888,0.00295027,2.75956e-05,2.28227e-06
10.7228,0,0.949999,1.74874e+08,0,168,0.999999,0,-0.000271111,0.00407504,2.77073e-05,8.35401e-07
10.8228,0,0.949996,1.71377e+08,0,165,0.999996,0,-0.00168411,0.00366024,2.796e-05,6.66369e-06
10.9228,0,0.949998,1.67949e+08,0,161,0.999998,0,-0.000192111,0.00320885,2.81338e-05,2.62856e-06
11.0228,0,0.949999,1.6459e+08,0,158,0.999999,0,-0.000133111,0.00297849,2.82934e-05,1.75064e-06
11.1228,0,0.949996,1.61298e+08,0,155,0.999996,0,-0.00100011,0.00305934,2.86163e-05,5.95622e-06
11.2228,0,0.949999,1.58072e+08,0,152,0.999999,0,7.88892e-05,0.0031166,2.87778e-05,2.0241e-06
11.3228,0,0.949997,1.54911e+08,0,149,0.999996,0,-0.00112911,0.00355066,2.90325e-05,5.41879e-06
11.4228,0,0.949998,1.51813e+08,0,146,0.999998,0,-0.00081411,0.00311545,2.92712e-05,2.67954e-06
11.5228,0,0.949999,1.48777e+08,0,143,0.999999,0,0.000329888,0.00322604,2.93851e-05,9.37298e-07
11.6228,0,0.949999,1.45801e+08,0,140,0.999999,0,0.00101489,0.00305718,2.94616e-05,1.42759e-06
11.7228,0,0.949995,1.42885e+08,0,137,0.999995,0,0.00124989,0.00372998,2.97868e-05,7.84837e-06
11.8228,0,0.949998,1.40027e+08,0,135,0.999998,0,-0.000480109,0.00288851,3.01139e-05,3.75694e-06
11.9228,0,0.949999,1.37227e+08,0,132,0.999999,0,2.1888e-05,0.00265649,3.0273e-05,1.64405e-06
12.0228,0,0.949998,1.34482e+08,0,129,0.999998,0,0.000142889,0.003688,3.04336e-05,2.97575e-06
12.1228,0,0.949995,1.31793e+08,0,127,0.999995,0,-0.00022311,0.0035267,3.06908e-05,7.35572e-06
12.2228,0,0.949999,1.29157e+08,0,124,0.999999,0,-0.000138111,0.00416146,3.08029e-05,1.3716e-06
12.3228,0,0.949999,1.26574e+08,0,122,0.999999,0,0.000661889,0.00358047,3.09428e-05,1.81693e-06
12.4228,0,0.949998,1.24042e+08,0,119,0.999998,0,-0.000401111,0.00269197,3.12001e-05,2.616e-06
12.5228,0,0.949998,1.21561e+08,0,117,0.999998,0,-0.000528111,0.00308751,3.14008e-05,3.60606e-06
12.6228,0,0.949999,1.1913e+08,0,115,0.999999,0,-0.000428111,0.0022613,3.15817e-05,1.63728e-06
12.7228,0,0.949999,1.16747e+08,0,112,0.999999,0,-0.000306111,0.0027759,3.16834e-05,1.66466e-06
12.8228,0,0.949998,1.14413e+08,0,110,0.999998,0,-0.000361111,0.00256788,3.19453e-05,3.11086e-06
12.9228,0,0.949999,1.12124e+08,0,108,0.999999,0,-0.00076311,0.00279984,3.2037e-05,1.22097e-06
13.0228,0,0.949998,1.09882e+08,0,106,0.999998,0,2.38891e-05,0.00287806,3.21991e-05,2.88751e-06
13.1228,0,0.949999,1.07684e+08,0,104,0.999999,0,6.28891e-05,0.00261302,3.23442e-05,1.55282e-06
13.2228,0,0.949999,1.0553e+08,0,102,0.999999,0,-0.000147111,0.00231064,3.25741e-05,2.18877e-06
13.3228,0,0.949997,1.0342e+08,0,100,0.999997,0,-0.000481111,0.00233735,3.2809e-05,4.25062e-06
13.4228,1,0.949997,1.0342e+08,0,100,0.999997,0,-0.00056711,0.00257977,3.30802e-05,5.2852e-06
13.5228,1,0.949999,1.0342e+08,0,100,0.999999,0,-7.51105e-05,0.00249185,3.31946e-05,1.17812e-06
13.6228,1,0.949998,1.0342e+08,0,100,0.999998,0,0.000446889,0.00231401,3.33615e-05,2.64057e-06
13.7228,1,0.949997,1.0342e+08,0,100,0.999996,0,0.00138089,0.00376165,3.35949e-05,5.50773e-06
13.8228,1,0.949998,1.0342e+08,0,100,0.999997,0,-0.00045911,0.00361364,3.38797e-05,3.91491e-06
13.9228,1,0.949999,1.0342e+08,0,100,0.999999,0,0.000211889,0.00254358,3.39725e-05,8.15825e-07
14.0228,1,0.949998,1.0342e+08,0,100,0.999998,0,-0.000361111,0.00285185,3.42297e-05,2.74556e-06
14.1228,1,0.949998,1.0342e+08,0,100,0.999998,0,-0.000551111,0.00249796,3.44243e-05,2.46761e-06
14.2228,1,0.949998,1.0342e+08,0,100,0.999997,0,-0.00041611,0.00304978,3.46372e-05,3.85573e-06
14.3228,1,0.949999,1.0342e+08,0,100,0.999998,0,0.000692888,0.00250873,3.47822e-05,2.33062e-06
14.4228,1,0.949999,1.0342e+08,0,100,0.999999,0,0.000346889,0.00207453,3.49402e-05,1.81718e-06
14.5228,1,0.949999,1.0342e+08,0,100,0.999999,0,-0.000786111,0.0029925,3.5118e-05,1.88748e-06
14.6228,0,0.949999,1.01351e+08,0,98,0.999999,0,-0.00052911,0.00285171,3.53019e-05,2.16703e-06
14.7228,0,4.66793e-310,9.93244e+07,20,96,0.999999,0,-0.00084211,0.00218607,3.54821e-05,1.81278e-06
14.8228,0,4.66793e-310,9.73379e+07,20,94,0.999999,0,3.88888e-05,0.00220716,3.55743e-05,1.0082e-06
14.9228,1,4.66793e-310,9.73379e+07,20,94,0.999998,0,0.000587888,0.00223979,3.57679e-05,2.61598e-06
15.0228,1,4.66793e-310,9.73379e+07,20,94,0.999999,0,0.000308888,0.00272954,3.58981e-05,1.17882e-06
15.1228,0,4.66793e-310,9.53912e+07,20,92,0.999998,0,2.28885e-05,0.00253152,3.60955e-05,2.33845e-06
15.2228,0,0.997499,9.34834e+07,19,90,0.999999,0,-0.000498111,0.00233913,3.62626e-05,1.79298e-06
15.3228,0,0.9975,9.16137e+07,19,88,1,0,-4.9111e-05,0.00234982,3.63145e-05,4.3857e-07
15.4228,0,0.994999,8.97814e+07,18,86,0.999999,0,-5.41111e-05,0.00226119,3.64807e-05,1.34322e-06
15.5228,0,0.994999,8.79858e+07,18,85,0.999999,0,-0.000131111,0.00268476,3.66455e-05,1.97515e-06
15.6228,1,0.994997,8.79858e+07,18,85,0.999997,0,-0.00107611,0.0024983,3.68949e-05,4.46231e-06
15.7228,1,0.994998,8.79858e+07,18,85,0.999997,0,0.000917888,0.00266145,3.70967e-05,3.97169e-06
15.8228,1,0.994999,8.79858e+07,18,85,0.999999,0,0.000670888,0.00292531,3.72649e-05,1.45987e-06
15.9228,1,0.994999,8.79858e+07,18,85,0.999999,0,0.000399888,0.00222008,3.74722e-05,1.7204e-06
16.0228,1,0.994999,8.79858e+07,18,85,0.999999,0,6.78887e-05,0.00193765,3.7588e-05,8.93921e-07
16.1228,1,0.994996,8.79858e+07,18,85,0.999996,0,-0.000342111,0.00230105,3.79056e-05,5.58751e-06
16.2228,1,0.994998,8.79858e+07,18,85,0.999998,0,-0.00033911,0.0027685,3.80693e-05,2.42938e-06
16.3228,1,0.994997,8.79858e+07,18,85,0.999997,0,0.000212888,0.00217908,3.83481e-05,4.20341e-06
16.4228,1,0.994997,8.79858e+07,18,85,0.999997,0,-0.000251111,0.00233851,3.85791e-05,5.14812e-06
16.5228,1,0.994998,8.79858e+07,18,85,0.999998,0,-0.000243111,0.00273053,3.87487e-05,2.48443e-06
16.6228,1,0.994999,8.79858e+07,18,85,0.999999,0,0.000504888,0.00223879,3.88929e-05,1.53134e-06
16.7228,1,0.994999,8.79858e+07,18,85,0.999999,0,-0.000318111,0.00226678,3.90364e-05,1.19145e-06
16.8228,1,0.995,8.79858e+07,18,85,1,0,0.000701888,0.00242507,3.9083e-05,7.07133e-07
16.9228,1,0.994999,8.79858e+07,18,85,0.999999,0,-0.000476111,0.00248095,3.92816e-05,2.082e-06
17.0228,0,0.994998,8.62261e+07,18,83,0.999998,0,-0.000457111,0.00243366,3.95098e-05,3.75409e-06
17.1228,0,0.992498,8.45015e+07,17,81,0.999998,0,0.000960888,0.00237054,3.96728e-05,2.91134e-06
17.2228,0,0.992497,8.28115e+07,17,80,0.999997,0,-0.00058411,0.00217332,3.9988e-05,4.95425e-06
17.3228,0,0.992499,8.11553e+07,17,78,0.999998,0,0.000114889,0.00254618,4.01712e-05,2.35609e-06
17.4228,0,0.989999,7.95322e+07,16,77,0.999998,0,-0.00091611,0.00279618,4.03311e-05,2.2996e-06
17.5228,0,0.989999,7.79415e+07,16,75,0.999999,0,-0.000545111,0.00214892,4.04703e-05,9.8827e-07
17.6228,0,0.989998,7.63827e+07,16,74,0.999998,0,0.000132889,0.00195814,4.06401e-05,3.00505e-06
17.7228,0,0.987498,7.48551e+07,15,72,0.999998,0,0.000410889,0.00228258,4.07848e-05,3.63947e-06
17.8228,0,0.987498,7.3358e+07,15,71,0.999998,0,0.000562888,0.00271698,4.10009e-05,2.46588e-06
17.9228,0,0.987499,7.18908e+07,15,69,0.999999,0,0.000226888,0.00224539,4.1161e-05,1.30649e-06
18.0228,0,0.987499,7.0453e+07,15,68,0.999999,0,-0.000590111,0.00277391,4.13441e-05,2.05164e-06
18.1228,0,0.984999,6.90439e+07,14,67,0.999999,0,-4.5111e-05,0.00237257,4.14464e-05,1.2156e-06
18.2228,0,0.984999,6.7663e+07,14,65,0.999999,0,0.000531888,0.00252243,4.1593e-05,1.78698e-06
18.3228,0,0.984999,6.63098e+07,14,64,0.999999,0,-0.000623111,0.00203364,4.1733e-05,1.27177e-06
18.4228,1,0.984999,6.63098e+07,14,64,0.999999,0,-0.000460111,0.00245226,4.18503e-05,1.28707e-06
18.5228,1,0.984997,6.63098e+07,14,64,0.999996,0,-0.000265111,0.00207147,4.20759e-05,5.56488e-06
18.6228,1,0.984998,6.63098e+07,14,64,0.999998,0,-0.00057211,0.00217319,4.22796e-05,2.66983e-06
18.7228,1,0.984997,6.63098e+07,14,64,0.999997,0,-0.000112111,0.00193984,4.25141e-05,4.46841e-06
18.8228,1,0.984996,6.63098e+07,14,64,0.999996,0,-0.000326111,0.00262217,4.27208e-05,6.18987e-06
18.9228,1,0.984995,6.63098e+07,14,64,0.999995,0,-0.00191211,0.00268463,4.30388e-05,8.30781e-06
19.0228,1,0.984999,6.63098e+07,14,64,0.999998,0,-0.000405111,0.00252973,4.32555e-05,2.33949e-06
19.1228,1,0.985,6.63098e+07,14,64,0.999999,0,-0.000485111,0.00249575,4.33397e-05,7.7501e-07
19.2228,1,0.984999,6.63098e+07,14,64,0.999998,0,-0.00083411,0.00221671,4.35512e-05,2.36028e-06
19.3228,0,0.982499,6.49836e+07,13,63,0.999998,0,-0.000268111,0.00198588,4.37312e-05,2.34698e-06
19.4228,1,0.982498,6.49836e+07,13,63,0.999998,0,0.000123889,0.00245005,4.39028e-05,2.51122e-06
19.5228,1,0.982499,6.49836e+07,13,63,0.999999,0,-0.00090711,0.00388324,4.40218e-05,1.30098e-06
19.6228,1,0.982496,6.49836e+07,13,63,0.999996,0,-0.000368111,0.00258989,4.43358e-05,5.77587e-06
19.7228,1,0.982499,6.49836e+07,13,63,0.999998,0,0.000323889,0.00198677,4.45015e-05,2.32096e-06
19.8228,1,0.982498,6.49836e+07,13,63,0.999998,0,-0.00116211,0.00250868,4.47081e-05,3.01811e-06
19.9228,1,0.982499,6.49836e+07,13,63,0.999999,0,0.000521889,0.00206104,4.48016e-05,1.23671e-06
20.0228,0,0.982497,6.36839e+07,13,61,0.999996,0,0.000554888,0.00317217,4.50593e-05,5.37966e-06
20.1228,0,0.982497,6.24102e+07,13,60,0.999997,0,0.000244888,0.00250834,4.53145e-05,3.99083e-06
20.2228,0,0.9825,6.1162e+07,13,59,1,0,0.000333889,0.00283438,4.53952e-05,5.68713e-07
20.3228,0,0.979998,5.99388e+07,12,58,0.999998,0,0.000728889,0.00245592,4.56001e-05,2.88057e-06
20.4228,0,0.979999,5.874e+07,12,57,0.999999,0,0.000266888,0.00203914,4.58303e-05,2.09559e-06
20.5228,0,0.979999,5.75652e+07,12,56,0.999999,0,1.98885e-05,0.00199244,4.59457e-05,1.33681e-06
20.6228,0,0.979996,5.64139e+07,12,55,0.999995,0,-0.000231111,0.00208348,4.61967e-05,7.00066e-06
20.7228,0,0.979997,5.52856e+07,12,53,0.999997,0,-3.41111e-05,0.00201969,4.64082e-05,4.02992e-06
20.8228,0,0.977497,5.41799e+07,11,52,0.999997,0,-0.000408111,0.00202405,4.66179e-05,5.28902e-06
20.9228,0,0.977497,5.30963e+07,11,51,0.999997,0,-0.00121111,0.00230483,4.68518e-05,4.63914e-06
21.0228,0,0.977499,5.20344e+07,11,50,0.999999,0,4.38879e-05,0.00166898,4.69925e-05,1.79617e-06
21.1228,0,0.977499,5.09937e+07,11,49,0.999999,0,-0.000178111,0.00196376,4.71133e-05,2.08496e-06
21.2228,0,0.974999,4.99738e+07,10,48,0.999999,0,0.000410889,0.00196454,4.72156e-05,1.30185e-06
21.3228,0,0.974999,4.89744e+07,10,47,0.999999,0,0.000549888,0.00285156,4.7304e-05,1.70721e-06
21.4228,1,0.974999,4.89744e+07,10,47,0.999998,0,-0.000154111,0.00195222,4.74712e-05,2.29161e-06
21.5228,1,0.974996,4.89744e+07,10,47,0.999996,0,-0.00157511,0.00261437,4.76876e-05,6.73486e-06
21.6228,1,0.974999,4.89744e+07,10,47,0.999999,0,-9.31107e-05,0.00189601,4.78115e-05,1.52888e-06
21.7228,1,0.974999,4.89744e+07,10,47,0.999999,0,-0.000334111,0.00248832,4.79868e-05,2.08395e-06
21.8228,1,0.974999,4.89744e+07,10,47,0.999999,0,0.000154889,0.00283587,4.81061e-05,1.50421e-06
21.9228,1,0.974999,4.89744e+07,10,47,0.999999,0,0.000167888,0.00205816,4.82901e-05,1.78e-06
22.0228,1,0.974998,4.89744e+07,10,47,0.999998,0,0.000971888,0.00230418,4.84999e-05,3.29188e-06
22.1228,1,0.974998,4.89744e+07,10,47,0.999997,0,0.000655888,0.00259241,4.87536e-05,3.97165e-06
22.2228,1,0.974998,4.89744e+07,10,47,0.999998,0,0.000146888,0.00176511,4.90056e-05,3.49907e-06
22.3228,1,0.974998,4.89744e+07,10,47,0.999998,0,0.000714888,0.00243989,4.91429e-05,2.54952e-06
22.4228,0,0.974999,4.79949e+07,10,46,0.999999,0,0.000407888,0.00231683,4.92635e-05,1.19143e-06
22.5228,0,0.974997,4.7035e+07,10,46,0.999997,0,9.58894e-05,0.00242388,4.95245e-05,4.71993e-06
22.6228,0,0.974999,4.60943e+07,10,45,0.999999,0,0.000410889,0.0020308,4.96831e-05,1.62263e-06
22.7228,0,0.974999,4.51724e+07,10,44,0.999999,0,6.2889e-05,0.00243118,4.98133e-05,1.51682e-06
22.8228,1,0.974999,4.51724e+07,10,44,0.999999,0,0.000824889,0.00276354,4.98923e-05,1.39964e-06
22.9228,1,0.974999,4.51724e+07,10,44,0.999999,0,0.000423889,0.00175583,5.0035e-05,1.79852e-06
23.0228,0,0.972496,4.42689e+07,9,43,0.999996,0,-0.00038511,0.00192329,5.03368e-05,6.24741e-06
23.1228,0,0.9725,4.33836e+07,9,42,1,0,-5.111e-06,0.00231608,5.04014e-05,5.39352e-07
23.2228,0,0.9725,4.25159e+07,9,41,1,0,-3.71111e-05,0.00240847,5.04578e-05,3.21224e-07
23.3228,0,0.972498,4.16656e+07,9,40,0.999998,0,-2.4111e-05,0.00228897,5.06408e-05,2.75425e-06
23.4228,0,0.9725,4.08323e+07,9,40,1,0,0.000360889,0.00186137,5.07124e-05,6.4482e-07
23.5228,0,0.972499,4.00156e+07,9,39,0.999999,0,0.000607889,0.00236616,5.08247e-05,1.70482e-06
23.6228,1,0.9725,4.00156e+07,9,39,1,0,-0.000162111,0.00193552,5.0945e-05,6.65085e-07
