0.38506	0	0	
-0.19	0	6.88223	
21.159	23.9142	23.8791	
13.0085	11.7596	13.3573	
8.38432	4.27484	10.5736	
7.25159	13.6779	11.5329	
3.08683	2.07738	10.3224	
16.1416	26.2581	16.819	
8.10457	0	5.75688	
2.10534	0.57873	3.32014	
2.96713	6.41973	4.43393	
3.64283	1.89864	13.4572	
15.3023	20.0484	17.0171	
16.1757	24.2611	9.90024	
1.43127	0	0	
1.09231	0.425763	0	
1.08983	0	0	
1.08929	0	0	
1.09113	0	0	
1.5872	8.10067	0	
